BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201507,23,1845,201507,23,1845,99268,596201,"SOUTH DAKOTA",46,2015,"July","Thunderstorm Wind","C",21,"CAMPBELL","ABR","23-JUL-15 18:45:00","CST-6","23-JUL-15 18:45:00","0","0","0","0","0.00K","0.00K","Fire Department/Rescue","52.00","EG",,,,,,,,,,"2","W","POLLOCK","2","W","POLLOCK","45.9","-100.33","45.9","-100.33","Numerous thunderstorms developed across north central and northeast South Dakota during the evening and early morning hours. Several of the storms produced large hail along with severe wind gusts to over 80 mph.","Sixty mph winds were estimated.","CSV"
201507,23,1906,201507,23,1906,99268,596203,"SOUTH DAKOTA",46,2015,"July","Thunderstorm Wind","C",21,"CAMPBELL","ABR","23-JUL-15 19:06:00","CST-6","23-JUL-15 19:06:00","0","0","0","0","0.00K","0.00K","Fire Department/Rescue","52.00","EG",,,,,,,,,,"1","SW","HERREID MUNI ARPT","1","SW","HERREID MUNI ARPT","45.84","-100.08","45.84","-100.08","Numerous thunderstorms developed across north central and northeast South Dakota during the evening and early morning hours. Several of the storms produced large hail along with severe wind gusts to over 80 mph.","Sixty mph winds were estimated.","CSV"
201507,23,1910,201507,23,1910,99268,596204,"SOUTH DAKOTA",46,2015,"July","Thunderstorm Wind","C",21,"CAMPBELL","ABR","23-JUL-15 19:10:00","CST-6","23-JUL-15 19:10:00","0","0","0","0","0.00K","0.00K","Mesonet","56.00","MG",,,,,,,,,,"1","NNW","HERREID MUNI ARPT","1","NNW","HERREID MUNI ARPT","45.87","-100.08","45.87","-100.08","Numerous thunderstorms developed across north central and northeast South Dakota during the evening and early morning hours. Several of the storms produced large hail along with severe wind gusts to over 80 mph.","","CSV"
201507,23,1925,201507,23,1925,99268,596205,"SOUTH DAKOTA",46,2015,"July","Thunderstorm Wind","C",21,"CAMPBELL","ABR","23-JUL-15 19:25:00","CST-6","23-JUL-15 19:25:00","0","0","0","0","0.00K","0.00K","Public","52.00","EG",,,,,,,,,,"10","SE","MOUND CITY","10","SE","MOUND CITY","45.62","-99.92","45.62","-99.92","Numerous thunderstorms developed across north central and northeast South Dakota during the evening and early morning hours. Several of the storms produced large hail along with severe wind gusts to over 80 mph.","Sixty mph winds were estimated.","CSV"
201507,23,2123,201507,23,2123,99268,596209,"SOUTH DAKOTA",46,2015,"July","Thunderstorm Wind","C",13,"BROWN","ABR","23-JUL-15 21:23:00","CST-6","23-JUL-15 21:23:00","0","0","0","0","0.00K","0.00K","Emergency Manager","52.00","EG",,,,,,,,,,"6","W","FREDERICK","6","W","FREDERICK","45.83","-98.65","45.83","-98.65","Numerous thunderstorms developed across north central and northeast South Dakota during the evening and early morning hours. Several of the storms produced large hail along with severe wind gusts to over 80 mph.","Sixty mph winds were estimated.","CSV"
201507,23,2248,201507,23,2248,99268,596210,"SOUTH DAKOTA",46,2015,"July","Thunderstorm Wind","C",91,"MARSHALL","ABR","23-JUL-15 22:48:00","CST-6","23-JUL-15 22:48:00","0","0","0","0",,,"Mesonet","74.00","MG",,,,,,,,,,"2","SW","HILLHEAD","2","SW","HILLHEAD","45.81","-97.43","45.81","-97.43","Numerous thunderstorms developed across north central and northeast South Dakota during the evening and early morning hours. Several of the storms produced large hail along with severe wind gusts to over 80 mph.","","CSV"
201507,23,2320,201507,23,2320,99268,596213,"SOUTH DAKOTA",46,2015,"July","Thunderstorm Wind","C",91,"MARSHALL","ABR","23-JUL-15 23:20:00","CST-6","23-JUL-15 23:20:00","0","0","0","0","0.00K","0.00K","Public","52.00","EG",,,,,,,,,,"7","E","LAKE CITY","7","E","LAKE CITY","45.72","-97.27","45.72","-97.27","Numerous thunderstorms developed across north central and northeast South Dakota during the evening and early morning hours. Several of the storms produced large hail along with severe wind gusts to over 80 mph.","Sixty mph winds were estimated.","CSV"
201507,18,1821,201507,18,1824,99011,595463,"INDIANA",18,2015,"July","Thunderstorm Wind","C",99,"MARSHALL","IWX","18-JUL-15 18:21:00","EST-5","18-JUL-15 18:24:00","0","0","0","0","0.00K","0.00K","Emergency Manager","61.00","EG",,,,,,,,,,"1","WNW","PLYMOUTH MUNI ARPT","1","WNW","PLYMOUTH MUNI ARPT","41.38","-86.32","41.38","-86.32","Weak shortwave trough moving through upper Michigan combined with retreating outflow boundary from morning/early afternoon storms, which moved through northern Indiana/northwest Ohio, spurned new storm development from southern Wisconsin southeast through northeast Illinois by later afternoon. Storms were initially sub-severe and disorganized, but two main bowing segments, one along and north of the Interstate 80/90 corridor and another along the US-30 corridor, developed as cold pool strengthened, causing widespread damaging winds and flooding.","Trees uprooted into a house just north of Plymouth. Time estimated from radar.","CSV"
201507,18,1835,201507,18,1838,99011,595464,"INDIANA",18,2015,"July","Thunderstorm Wind","C",39,"ELKHART","IWX","18-JUL-15 18:35:00","EST-5","18-JUL-15 18:38:00","0","0","0","0","0.00K","0.00K","CoCoRaHS","50.00","EG",,,,,,,,,,"3","ESE","ELKHART MIDWAY ARPT","3","ESE","ELKHART MIDWAY ARPT","41.61","-85.87","41.61","-85.87","Weak shortwave trough moving through upper Michigan combined with retreating outflow boundary from morning/early afternoon storms, which moved through northern Indiana/northwest Ohio, spurned new storm development from southern Wisconsin southeast through northeast Illinois by later afternoon. Storms were initially sub-severe and disorganized, but two main bowing segments, one along and north of the Interstate 80/90 corridor and another along the US-30 corridor, developed as cold pool strengthened, causing widespread damaging winds and flooding.","Large tree limbs down.","CSV"
201507,18,1840,201507,18,1843,99011,595465,"INDIANA",18,2015,"July","Thunderstorm Wind","C",9,"BLACKFORD","IWX","18-JUL-15 18:40:00","EST-5","18-JUL-15 18:43:00","0","0","0","0","0.00K","0.00K","Public","50.00","EG",,,,,,,,,,"0","N","HARTFORD CITY","0","N","HARTFORD CITY","40.45","-85.37","40.45","-85.37","Weak shortwave trough moving through upper Michigan combined with retreating outflow boundary from morning/early afternoon storms, which moved through northern Indiana/northwest Ohio, spurned new storm development from southern Wisconsin southeast through northeast Illinois by later afternoon. Storms were initially sub-severe and disorganized, but two main bowing segments, one along and north of the Interstate 80/90 corridor and another along the US-30 corridor, developed as cold pool strengthened, causing widespread damaging winds and flooding.","Several trees and power lines down in town.","CSV"
201507,18,1905,201507,18,1908,99011,595466,"INDIANA",18,2015,"July","Thunderstorm Wind","C",9,"BLACKFORD","IWX","18-JUL-15 19:05:00","EST-5","18-JUL-15 19:08:00","0","0","0","0","0.00K","0.00K","Trained Spotter","50.00","EG",,,,,,,,,,"0","N","HARTFORD CITY","0","N","HARTFORD CITY","40.45","-85.37","40.45","-85.37","Weak shortwave trough moving through upper Michigan combined with retreating outflow boundary from morning/early afternoon storms, which moved through northern Indiana/northwest Ohio, spurned new storm development from southern Wisconsin southeast through northeast Illinois by later afternoon. Storms were initially sub-severe and disorganized, but two main bowing segments, one along and north of the Interstate 80/90 corridor and another along the US-30 corridor, developed as cold pool strengthened, causing widespread damaging winds and flooding.","Tree blocking State Road 3 in Hartford City.","CSV"
201507,18,1906,201507,18,1909,99011,595467,"INDIANA",18,2015,"July","Thunderstorm Wind","C",69,"HUNTINGTON","IWX","18-JUL-15 19:06:00","EST-5","18-JUL-15 19:09:00","0","0","0","0","0.00K","0.00K","Trained Spotter","50.00","EG",,,,,,,,,,"3","NW","ROANOKE","3","NW","ROANOKE","41","-85.41","41","-85.41","Weak shortwave trough moving through upper Michigan combined with retreating outflow boundary from morning/early afternoon storms, which moved through northern Indiana/northwest Ohio, spurned new storm development from southern Wisconsin southeast through northeast Illinois by later afternoon. Storms were initially sub-severe and disorganized, but two main bowing segments, one along and north of the Interstate 80/90 corridor and another along the US-30 corridor, developed as cold pool strengthened, causing widespread damaging winds and flooding.","Tree down onto roadway.","CSV"
201507,12,1648,201507,12,1648,96475,580175,"MINNESOTA",27,2015,"July","Funnel Cloud","C",51,"GRANT","FGF","12-JUL-15 16:48:00","CST-6","12-JUL-15 16:48:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,,,,,,,,,,"2","WSW","WENDELL","2","WSW","WENDELL","46.02","-96.14","46.02","-96.14","After some thunderstorms rolled through the U. S. Highway 2 corridor during the evening of the 11th and early morning hours of the 12th, conditions set up for a larger outbreak of severe weather on the afternoon of the 12th. Afternoon temperatures along the Red River Valley into portions of west central Minnesota topped out in the lower 90s with dew points in the low to mid 70s. A stationary boundary set up from northeast North Dakota into west central Minnesota and upper level winds were very favorable to sustain storms. Numerous thunderstorms formed during the late afternoon and evening which produced large hail, tornadoes, and funnel clouds.","","CSV"
201507,12,1703,201507,12,1703,96475,580178,"MINNESOTA",27,2015,"July","Funnel Cloud","C",111,"OTTER TAIL","FGF","12-JUL-15 17:03:00","CST-6","12-JUL-15 17:03:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,"1","S","DEER CREEK","1","S","DEER CREEK","46.39","-95.32","46.39","-95.32","After some thunderstorms rolled through the U. S. Highway 2 corridor during the evening of the 11th and early morning hours of the 12th, conditions set up for a larger outbreak of severe weather on the afternoon of the 12th. Afternoon temperatures along the Red River Valley into portions of west central Minnesota topped out in the lower 90s with dew points in the low to mid 70s. A stationary boundary set up from northeast North Dakota into west central Minnesota and upper level winds were very favorable to sustain storms. Numerous thunderstorms formed during the late afternoon and evening which produced large hail, tornadoes, and funnel clouds.","","CSV"
201507,12,1655,201507,12,1655,96475,580177,"MINNESOTA",27,2015,"July","Funnel Cloud","C",113,"PENNINGTON","FGF","12-JUL-15 16:55:00","CST-6","12-JUL-15 16:55:00","0","0","0","0","0.00K","0.00K","State Official",,,,,,,,,,,,"4","WSW","THIEF RIVER FALLS","4","WSW","THIEF RIVER FALLS","48.11","-96.26","48.11","-96.26","After some thunderstorms rolled through the U. S. Highway 2 corridor during the evening of the 11th and early morning hours of the 12th, conditions set up for a larger outbreak of severe weather on the afternoon of the 12th. Afternoon temperatures along the Red River Valley into portions of west central Minnesota topped out in the lower 90s with dew points in the low to mid 70s. A stationary boundary set up from northeast North Dakota into west central Minnesota and upper level winds were very favorable to sustain storms. Numerous thunderstorms formed during the late afternoon and evening which produced large hail, tornadoes, and funnel clouds.","","CSV"
201507,12,1710,201507,12,1710,96475,580179,"MINNESOTA",27,2015,"July","Thunderstorm Wind","C",111,"OTTER TAIL","FGF","12-JUL-15 17:10:00","CST-6","12-JUL-15 17:10:00","0","0","0","0",,,"Social Media","60.00","EG",,,,,,,,,,"1","S","DEER CREEK","1","S","DEER CREEK","46.39","-95.32","46.39","-95.32","After some thunderstorms rolled through the U. S. Highway 2 corridor during the evening of the 11th and early morning hours of the 12th, conditions set up for a larger outbreak of severe weather on the afternoon of the 12th. Afternoon temperatures along the Red River Valley into portions of west central Minnesota topped out in the lower 90s with dew points in the low to mid 70s. A stationary boundary set up from northeast North Dakota into west central Minnesota and upper level winds were very favorable to sustain storms. Numerous thunderstorms formed during the late afternoon and evening which produced large hail, tornadoes, and funnel clouds.","Trees were blown down and gardens flattened.","CSV"
201507,23,1659,201507,23,1659,98977,594356,"ATLANTIC SOUTH",87,2015,"July","Marine Thunderstorm Wind","Z",650,"JUPITER INLET TO DEERFIELD BEACH FL OUT 20NM","MFL","23-JUL-15 16:59:00","EST-5","23-JUL-15 16:59:00","0","0","0","0","0.00K","0.00K","Mesonet","36.00","MG",,,,,,,,,,"5","SSE","PORT OF PALM BEACH","5","SSE","PORT OF PALM BEACH","26.68","-80.05","26.68","-80.05","The atmoshphere was moist and unstable across South Florida which caused scattered afternoon showers and thunderstorms which then moved offshore into the Atlantic waters.","A thunderstorm produced a wind gust of 41 mph at a mesonet site 2 miles south-southwest of Palm Beach.","CSV"
201507,24,1404,201507,24,1404,98979,594360,"GULF OF MEXICO",85,2015,"July","Marine Thunderstorm Wind","Z",656,"CHOKOLOSKEE TO BONITA BEACH FL OUT 20NM","MFL","24-JUL-15 14:04:00","EST-5","24-JUL-15 14:04:00","0","0","0","0","0.00K","0.00K","Mesonet","37.00","MG",,,,,,,,,,"25","SSE","WIGGINS PASS","25","SSE","WIGGINS PASS","25.93","-81.73","25.93","-81.73","A moist and unstable airmass caused scattered afternoon showers and thunderstorms.","A thunderstorm produced a wind gust of 43 mph at Weatherbug station at Marco Island Marriott Island Beach Resort.","CSV"
201507,26,1249,201507,26,1249,99097,595061,"ATLANTIC SOUTH",87,2015,"July","Marine Thunderstorm Wind","Z",650,"JUPITER INLET TO DEERFIELD BEACH FL OUT 20NM","MFL","26-JUL-15 12:49:00","EST-5","26-JUL-15 12:49:00","0","0","0","0","0.00K","0.00K","Mesonet","39.00","MG",,,,,,,,,,"10","N","BOCA RATON","10","N","BOCA RATON","26.47","-80.05","26.47","-80.05","A weak upper level trough of low pressure along the west coast of the Florida peninsula caused scattered afternoon showers and thunderstorms over the mainland that moved offshore into the Atlantic waters.","A thunderstorm produced a wind gust a mesonet site 2 miles east-northeast of Delray Beach.","CSV"
201507,26,1309,201507,26,1309,99097,595062,"ATLANTIC SOUTH",87,2015,"July","Marine Thunderstorm Wind","Z",650,"JUPITER INLET TO DEERFIELD BEACH FL OUT 20NM","MFL","26-JUL-15 13:09:00","EST-5","26-JUL-15 13:09:00","0","0","0","0","0.00K","0.00K","Mesonet","34.00","MG",,,,,,,,,,"4","SSE","PORT OF PALM BEACH","4","SSE","PORT OF PALM BEACH","26.69","-80.05","26.69","-80.05","A weak upper level trough of low pressure along the west coast of the Florida peninsula caused scattered afternoon showers and thunderstorms over the mainland that moved offshore into the Atlantic waters.","A thunderstorm produced a wind gust of 39 mph at a mesonet site 1 mile south-southwest of Palm Beach.","CSV"
